state,district,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score,reason_code,dominant_component
Uttar Pradesh,Kannauj,12,267.3333333333333,308.73888153210794,1.1548835967535211,1237,4.627182044887781,0,0.0,0.0,0.35291513620925924,0.0,0.3892322751542539,0.0,18.372099589362854,MIXED,mixed
Madhya Pradesh,Rajgarh,12,182.0,81.90682067280645,0.45003747622421125,320,1.7582417582417582,1,0.08333333333333333,59.98372455723781,0.0629596386132019,0.5,0.04025421980782662,0.12397918819476703,18.293353259421767,SPIKY,spike_freq
Odisha,Baleswar,12,179.16666666666666,62.27334660165373,0.3475721670789976,284,1.5851162790697675,1,0.08333333333333333,88.72740032962051,0.02080805568723925,0.5,0.01919522693384418,0.18338892999219605,18.092869459098964,SPIKY,spike_freq
Uttarakhand,Pithoragarh,12,30.583333333333332,15.471136370870132,0.5058682192110125,54,1.7656675749318802,1,0.08333333333333333,40.74978848302966,0.08592696494499574,0.5,0.04115749656124674,0.08422494155749921,18.006582418512284,SPIKY,spike_freq
Uttar Pradesh,Mathura,12,418.3333333333333,476.16027350106185,1.13823172948461,1907,4.558565737051793,0,0.0,0.0,0.34606498790137785,0.0,0.3808857836691875,0.0,17.999665310425087,MIXED,mixed
Madhya Pradesh,Chhindwara,12,226.66666666666666,96.4519035424895,0.4255231038639243,412,1.8176470588235294,1,0.08333333333333333,57.02672299401359,0.05287505869007744,0.5,0.047480283860394455,0.11786741944407247,17.982542924012023,SPIKY,spike_freq
Rajasthan,Karauli,12,336.0833333333333,381.2599824823269,1.1344209744081137,1532,4.558393255640962,0,0.0,0.0,0.344497341641805,0.0,0.38086480302082226,0.0,17.952216309670593,MIXED,mixed
Kerala,Palakkad,12,149.16666666666666,73.76724246307477,0.49452899975245657,305,2.0446927374301676,1,0.08333333333333333,27.540941947565983,0.0812623027943586,0.5,0.07509813277964963,0.056923834756547026,17.862927608337426,SPIKY,spike_freq
Andaman and Nicobar Islands,North And Middle Andaman,12,4.083333333333333,2.0652243256245835,0.5057692226019388,8,1.959183673469388,1,0.08333333333333333,25.50938808896325,0.08588624029573082,0.5,0.06469680550406108,0.05272485578312277,17.688644713531215,SPIKY,spike_freq
Himachal Pradesh,Una,12,31.25,14.28365244861157,0.4570768783555702,57,1.824,1,0.08333333333333333,42.97905567789547,0.06585546692001608,0.5,0.04825305597691935,0.08883257036229204,17.661539386196175,SPIKY,spike_freq
Goa,North Goa,12,38.416666666666664,17.39100255008232,0.4526942095466114,76,1.978308026030369,1,0.08333333333333333,36.58580249825185,0.06405255011549983,0.5,0.06702309280866474,0.07561848029058463,17.652500366902903,SPIKY,spike_freq
Haryana,Sirsa,12,73.16666666666667,34.727074408445304,0.4746297185664506,130,1.776765375854214,1,0.08333333333333333,40.750021053164865,0.07307625223660102,0.5,0.042507433680023604,0.0842254222521672,17.648071797002686,SPIKY,spike_freq
Uttar Pradesh,Amroha,12,278.4166666666667,312.3865491032001,1.1220109515828796,1251,4.493265489374439,0,0.0,0.0,0.3393921786301011,0.0,0.3729426579254572,0.0,17.640618517412175,MIXED,mixed
Madhya Pradesh,West Nimar,12,20.666666666666668,8.81458845874098,0.4265123447777893,40,1.9354838709677418,1,0.08333333333333333,43.682311731418636,0.053282006863682646,0.5,0.06181396021529145,0.0902861165575714,17.591892324155594,SPIKY,spike_freq
Maharashtra,Ahmed Nagar,12,7.333333333333333,3.6514837167011076,0.49792959773196926,15,2.0454545454545454,1,0.08333333333333333,20.21814109795776,0.08266122101289586,0.5,0.07519079914992306,0.04178848076931564,17.528364632618228,SPIKY,spike_freq
Maharashtra,Sindhudurg,12,31.25,12.48362563884824,0.3994760204431437,57,1.824,1,0.08333333333333333,51.94071112113299,0.0421599610053135,0.5,0.04825305597691935,0.10735524088558718,17.41374097183747,SPIKY,spike_freq
Madhya Pradesh,Narmadapuram,12,20.0,9.496410805236797,0.47482054026183984,34,1.7,1,0.08333333333333333,37.3416365196283,0.07315475135580901,0.5,0.03316968910993366,0.07718069886023714,17.287553794378873,SPIKY,spike_freq
Haryana,Mahendragarh,12,71.58333333333333,21.283618682978332,0.29732645424416765,115,1.6065192083818394,1,0.08333333333333333,83.25937106305102,0.00013826657617627263,0.5,0.02179868044063564,0.17208716714738265,17.242300784782564,SPIKY,spike_freq
Haryana,Jhajjar,12,64.91666666666667,21.29215960409044,0.327992189023216,104,1.6020539152759947,1,0.08333333333333333,73.96251076809538,0.012753358194089109,0.5,0.0212555219399576,0.15287166826603343,17.129502891272665,SPIKY,spike_freq
Uttarakhand,Rudraprayag,12,23.416666666666668,11.25294574228401,0.48055284308686164,42,1.793594306049822,1,0.08333333333333333,28.470257701771185,0.0755128727522243,0.5,0.044554505680985304,0.058844619329919544,17.12759177943442,SPIKY,spike_freq
West Bengal,Paschim Medinipur,12,519.1666666666666,185.17501958630348,0.3566774053026712,871,1.6776886035313003,1,0.08333333333333333,62.94038758021693,0.024553715630566058,0.5,0.030455729607900075,0.13009025722324413,17.09798249165609,SPIKY,spike_freq
Rajasthan,Baran,12,223.66666666666666,244.66761621481996,1.0938939622123098,986,4.408345752608048,0,0.0,0.0,0.3278255750745275,0.0,0.3626130164424304,0.0,17.08702758108443,MIXED,mixed
Maharashtra,Ahmadnagar,12,280.0,112.3978323957928,0.4014208299849743,509,1.8178571428571428,1,0.08333333333333333,45.40201764018808,0.042960005443392534,0.5,0.04750583849387742,0.09384054309704933,17.08493051060556,SPIKY,spike_freq
Haryana,Kurukshetra,12,63.166666666666664,27.761429532662213,0.4394949266384519,127,2.0105540897097627,1,0.08333333333333333,24.65750622354933,0.058622705881310896,0.5,0.07094550578037827,0.05096411780142107,16.95169423708242,SPIKY,spike_freq
Madhya Pradesh,Katni,12,363.75,398.02081375452985,1.0942152955450992,1577,4.335395189003436,0,0.0,0.0,0.3279577633120582,0.0,0.3537393058456422,0.0,16.91351901627459,MIXED,mixed
Andhra Pradesh,Mahabub Nagar,12,47.0,18.140862964338524,0.3859758077518835,68,1.446808510638298,1,0.08333333333333333,59.2175366490386,0.03660632202719533,0.5,0.0023714623225058393,0.12239556937875734,16.70550814173491,SPIKY,spike_freq
Telangana,Yadadri.,12,51.166666666666664,20.753239980710713,0.40560078138196837,85,1.6612377850162867,1,0.08333333333333333,41.55764767162659,0.044679529538002846,0.5,0.028454651132705313,0.08589468992869877,16.556846157011663,SPIKY,spike_freq
Odisha,Kendujhar,12,152.25,47.49377949699404,0.3119460065484009,199,1.3070607553366174,1,0.08333333333333333,74.53330494462341,0.006152372974069484,0.5,0.0,0.15405143159608004,16.535856979124087,SPIKY,spike_freq
Rajasthan,Bundi,12,170.66666666666666,181.33260917858968,1.062495756905799,735,4.306640625,0,0.0,0.0,0.31490916399116115,0.0,0.35024159908786767,0.0,16.452106901492186,MIXED,mixed
Madhya Pradesh,East Nimar,12,125.5,134.01729874772272,1.0678669222926114,537,4.278884462151394,0,0.0,0.0,0.3171187227686634,0.0,0.34686533790185703,0.0,16.450868441097043,MIXED,mixed
Rajasthan,Hanumangarh,12,188.25,198.9381470800318,1.0567763457106603,807,4.286852589641434,0,0.0,0.0,0.312556345878468,0.0,0.34783458137101175,0.0,16.333382003774275,MIXED,mixed
Karnataka,Kalaburagi,12,163.16666666666666,172.18849783849905,1.0552921215842639,698,4.277834525025536,0,0.0,0.0,0.3119457743897717,0.0,0.34673762349172327,0.0,16.293125701527618,MIXED,mixed
Odisha,Gajapati,12,67.0,22.29961271575646,0.3328300405336785,114,1.7014925373134329,1,0.08333333333333333,50.22724105314594,0.01474352541095423,0.5,0.03335124143139474,0.10381370308357295,16.204673168045844,SPIKY,spike_freq
Bihar,Aurangabad,12,282.6666666666667,108.02637163997025,0.38216876759423435,545,1.928066037735849,1,0.08333333333333333,25.06154220944376,0.03504020398933145,0.5,0.06091165457017244,0.051799211885731646,16.06441950822668,SPIKY,spike_freq
Uttarakhand,Haridwar,12,183.91666666666666,191.51997680438328,1.0413410610115992,780,4.241051200724966,0,0.0,0.0,0.3062066682323853,0.0,0.3422632978867813,0.0,16.031466004707184,MIXED,mixed
Chhattisgarh,Bemetara,12,74.41666666666667,28.385202077309522,0.3814360861452567,133,1.7872340425531914,1,0.08333333333333333,27.858403329383798,0.03473879775621184,0.5,0.04378084287703065,0.05757998948337471,15.857280527311335,SPIKY,spike_freq
Andhra Pradesh,Hyderabad,12,129.0,49.20458219608118,0.38143086973706336,230,1.7829457364341086,1,0.08333333333333333,26.139937872036295,0.034736651860548494,0.5,0.04325921308322367,0.05402812680870216,15.757986987698484,SPIKY,spike_freq
Madhya Pradesh,Narsimhapur,12,34.333333333333336,13.706888336846838,0.39922975738388844,54,1.5728155339805825,1,0.08333333333333333,30.96993141665538,0.04205865474029177,0.5,0.017698963619993777,0.06401114608714716,15.716017566787311,SPIKY,spike_freq
Chhattisgarh,Rajnandgaon,12,105.16666666666667,33.17127271199182,0.31541622230103156,176,1.6735340729001584,1,0.08333333333333333,46.171971329650006,0.007579930147206913,0.5,0.02995037227185457,0.0954319453327669,15.71220398317247,SPIKY,spike_freq
Jharkhand,Seraikela-Kharsawan,12,88.41666666666667,38.37010752545726,0.43396917088170317,139,1.5721017907634307,1,0.08333333333333333,20.75806371482298,0.05634955261653992,0.5,0.017612143855533106,0.042904436275930935,15.615340362505131,SPIKY,spike_freq
Andhra Pradesh,Alluri Sitharama Raju,12,29.833333333333332,9.618479688347401,0.322407140391533,47,1.5754189944134078,1,0.08333333333333333,45.3381111584721,0.010455813371281968,0.5,0.01801564869121947,0.09370845603873453,15.516698775931212,SPIKY,spike_freq
Odisha,Kalahandi,12,141.08333333333334,41.572408536373636,0.2946656245933158,217,1.538098050797401,1,0.08333333333333333,49.98211479804118,0.0,0.5,0.01347592704297496,0.1033070564167073,15.352194951277182,SPIKY,spike_freq
Bihar,Kishanganj,12,212.0,54.28879007007549,0.2560791984437523,315,1.4858490566037736,1,0.08333333333333333,51.1868916605597,0.0,0.5,0.007120356495769443,0.10579718617229385,15.287336784222735,SPIKY,spike_freq
Rajasthan,Sawai Madhopur,12,249.41666666666666,246.89359442824144,0.989884107296658,1020,4.089542265285667,0,0.0,0.0,0.2850386058927804,0.0,0.3238337425895442,0.0,15.027833028574298,MIXED,mixed
Jharkhand,West Singhbhum,12,210.25,207.73940187385995,0.9880589863203803,848,4.033293697978597,0,0.0,0.0,0.28428779824067585,0.0,0.3169916637473275,0.0,14.868467222166826,MIXED,mixed
Himachal Pradesh,Kangra,12,101.83333333333333,35.766498629897,0.3512258457927693,149,1.4631751227495908,1,0.08333333333333333,29.97296204864149,0.022311084786288883,0.5,0.004362297926088752,0.06195052958135704,14.805341741644368,SPIKY,spike_freq
Rajasthan,Bhilwara,12,384.1666666666667,378.85469350118757,0.9861727379640457,1539,4.0060737527114965,0,0.0,0.0,0.28351184436248755,0.0,0.3136806280976263,0.0,14.778967892827154,MIXED,mixed
Telangana,Jayashankar Bhupalpally,12,23.416666666666668,7.902339507827392,0.33746645585028007,35,1.494661921708185,1,0.08333333333333333,29.883938647842452,0.016650826977965254,0.5,0.008192353895116952,0.0617665288537785,14.707535108585763,SPIKY,spike_freq
Uttar Pradesh,Deoria,12,374.5,365.254705650728,0.9753129656895274,1508,4.026702269692924,0,0.0,0.0,0.27904441440589905,0.0,0.3161898820456321,0.0,14.695130073089613,MIXED,mixed
Rajasthan,Bharatpur,12,645.1666666666666,627.9520585831277,0.9733175798240161,2602,4.033066391113407,0,0.0,0.0,0.27822356417394206,0.0,0.31696401412765784,0.0,14.685987207771417,MIXED,mixed
Rajasthan,Ganganagar,12,138.66666666666666,39.92568854835952,0.2879256385699004,180,1.2980769230769231,1,0.08333333333333333,42.24381022541529,0.0,0.5,0.0,0.08731290590338696,14.682822647584674,SPIKY,spike_freq
Tripura,Dhalai,12,53.916666666666664,51.85198923743223,0.9617061373248637,216,4.006182380216384,0,0.0,0.0,0.2734469164921453,0.0,0.31369384155333646,0.0,14.47728432583109,MIXED,mixed
Andhra Pradesh,Karimnagar,12,21.5,6.7352532516332575,0.31326759309922125,33,1.5348837209302326,1,0.08333333333333333,28.212182856612582,0.006696039562844366,0.5,0.013084935779926504,0.058311209475289345,14.420360139366096,SPIKY,spike_freq
Uttar Pradesh,Mau,12,219.33333333333334,56.17073539799453,0.25609757780240666,330,1.5045592705167172,1,0.08333333333333333,32.542416121357164,0.0,0.5,0.009396267952291279,0.06726128399666599,14.369457458962476,SPIKY,spike_freq
Rajasthan,Dausa,12,181.08333333333334,47.72927124242872,0.26357627929551064,243,1.3419236079153243,1,0.08333333333333333,33.20776385572888,0.0,0.5,0.0,0.06863647822782648,14.215911955695661,SPIKY,spike_freq
Uttar Pradesh,Sonbhadra,12,171.83333333333334,35.695259001042636,0.20773186615543726,225,1.3094083414161009,1,0.08333333333333333,31.513276641195258,0.0,0.5,0.0,0.06513417571468683,14.12835439286717,SPIKY,spike_freq
Madhya Pradesh,Ashok Nagar,12,222.83333333333334,211.3505632972399,0.948469244415437,870,3.9042632759910245,0,0.0,0.0,0.26800160047437926,0.0,0.3012963960711942,0.0,14.065975935655262,MIXED,mixed
Karnataka,Yadgir,12,205.08333333333334,193.33036178489604,0.9426917275167624,803,3.915481511580658,0,0.0,0.0,0.26562487917531497,0.0,0.30266098286957094,0.0,14.021966032650868,MIXED,mixed
Chhattisgarh,Mahasamund,12,89.75,26.212852503373924,0.2920652089512415,126,1.4038997214484679,1,0.08333333333333333,20.646825368131083,0.0,0.5,0.0,0.042674519910770425,13.566862997769261,SPIKY,spike_freq
Maharashtra,Parbhani,12,199.08333333333334,182.13554310075247,0.9148708736747717,748,3.7572205943909585,0,0.0,0.0,0.2541800981311294,0.0,0.28341011613829775,0.0,13.293605266699837,MIXED,mixed
Madhya Pradesh,Narsinghpur,12,168.0,154.2642361192462,0.9182395007097988,628,3.738095238095238,0,0.0,0.0,0.2555658643284709,0.0,0.2810837067393448,0.0,13.288650064641022,MIXED,mixed
Karnataka,Bangalore Rural,12,77.0,69.45763915051847,0.9020472616950451,288,3.74025974025974,0,0.0,0.0,0.24890479521853318,0.0,0.28134699690250264,0.0,13.094083794606048,MIXED,mixed
Uttar Pradesh,Bijnor,12,531.4166666666666,478.8654125465038,0.9011110162393047,1983,3.7315352046416814,0,0.0,0.0,0.24851964800826348,0.0,0.28028574390676664,0.0,13.061304318383238,MIXED,mixed
Orissa,Koraput,11,3.5454545454545454,3.5598774238346,1.0040679913379642,11,3.1025641025641026,0,0.0,0.0,0.29087348961456816,0.0,0.2037776642183117,0.0,12.80175797280328,MIXED,mixed
Jammu and Kashmir,Punch,12,67.33333333333333,57.09534821575912,0.8479507160756306,239,3.5495049504950495,0,0.0,0.0,0.22665087291344066,0.0,0.2581435737117321,0.0,11.96239766163786,MIXED,mixed
Nagaland,Niuland,5,1.8,1.7888543819998317,0.9938079899999065,5,2.7777777777777777,0,0.0,0.0,0.28665278993748305,0.0,0.1642706376849883,0.0,11.884996451824257,VOLATILE,cov
Bihar,Katihar,12,503.0833333333333,421.9389137893031,0.838705808426642,1791,3.560046380652642,0,0.0,0.0,0.22284775657426145,0.0,0.2594258338598746,0.0,11.873949374425335,MIXED,mixed
Haryana,Sonipat,12,147.66666666666666,124.35969336297568,0.8421649663406932,523,3.54176072234763,0,0.0,0.0,0.22427076483807776,0.0,0.257201565371013,0.0,11.872154252562593,MIXED,mixed
Assam,Nalbari,12,154.75,127.13494977599768,0.8215505639805989,524,3.38610662358643,0,0.0,0.0,0.21579053189095193,0.0,0.23826779217774524,0.0,11.239071800283464,MIXED,mixed
Tripura,West Tripura,12,92.0,75.37301180854398,0.8192718674841737,309,3.358695652173913,0,0.0,0.0,0.21485313497941727,0.0,0.23493352009713678,0.0,11.144264451325252,MIXED,mixed
Tripura,Unakoti,12,21.416666666666668,16.86555571859314,0.7874967650704967,73,3.4085603112840466,0,0.0,0.0,0.2017816781561825,0.0,0.24099905999274424,0.0,10.87343154454036,MIXED,mixed
Arunachal Pradesh,Upper Siang,8,2.125,1.8850918886280925,0.8871020652367494,6,2.823529411764706,0,0.0,0.0,0.24275672722252617,0.0,0.1698358689768342,0.0,10.67941919621247,MIXED,mixed
Manipur,Imphal West,12,39.5,31.569548042953727,0.7992290643785753,128,3.240506329113924,0,0.0,0.0,0.20660804320911802,0.0,0.22055696429492302,0.0,10.609380582172001,MIXED,mixed
Jharkhand,Deoghar,12,265.75,209.26543605496042,0.7874522523234635,860,3.2361241768579494,0,0.0,0.0,0.2017633667611993,0.0,0.22002391905182744,0.0,10.453379383872527,MIXED,mixed
Himachal Pradesh,Kullu,11,37.90909090909091,29.55487961557125,0.779625121753678,124,3.2709832134292567,0,0.0,0.0,0.19854348731090576,0.0,0.22426417419081693,0.0,10.441588103143513,MIXED,mixed
Assam,Tamulpur District,9,2.0,1.6583123951776997,0.8291561975888498,6,3.0,0,0.0,0.0,0.21891929320946155,0.0,0.19130176110252536,0.0,10.393614018334354,MIXED,mixed
Arunachal Pradesh,West Siang,12,6.833333333333333,5.524052092001986,0.8083978671222418,21,3.073170731707317,0,0.0,0.0,0.2103798519549808,0.0,0.20020225295951927,0.0,10.31544061783981,MIXED,mixed
Madhya Pradesh,Panna,12,308.9166666666667,237.54863935751365,0.7689732053655688,1009,3.266253034799029,0,0.0,0.0,0.19416156389995415,0.0,0.22368879500028385,0.0,10.298622817004302,MIXED,mixed
Punjab,Sangrur,12,76.83333333333333,58.9141645776191,0.7667787146761705,244,3.175704989154013,0,0.0,0.0,0.1932588070835634,0.0,0.21267452571357146,0.0,10.051254726778332,MIXED,mixed
Arunachal Pradesh,Shi-yomi,5,3.2,2.8635642126552705,0.894863816454772,8,2.5,0,0.0,0.0,0.24594971129534546,0.0,0.130481733413067,0.0,9.988126007121704,VOLATILE,cov
Chhattisgarh,Khairagarh Chhuikhadan Gandai,12,5.833333333333333,4.725815626252608,0.8101398216433042,17,2.9142857142857146,0,0.0,0.0,0.2110964470744447,0.0,0.18087547064147538,0.0,9.950402825062849,MIXED,mixed
Daman and Diu,Diu,8,2.25,1.9086270308410553,0.8482786803738024,6,2.6666666666666665,0,0.0,0.0,0.2267857889589439,0.0,0.1507550759762198,0.0,9.818675188292714,MIXED,mixed
Andaman and Nicobar Islands,Nicobar,9,4.222222222222222,3.419714088113865,0.809932284026968,12,2.8421052631578947,0,0.0,0.0,0.2110110714568993,0.0,0.1720954365690122,0.0,9.77224087508722,MIXED,mixed
Karnataka,Vijayapura,12,197.58333333333334,147.03769358002504,0.7441806507635177,619,3.1328553353015605,0,0.0,0.0,0.18396254698415312,0.0,0.2074622914459917,0.0,9.668122238444427,MIXED,mixed
Madhya Pradesh,Raisen,12,222.83333333333334,168.39500820356517,0.7556993636659618,685,3.0740463724756917,0,0.0,0.0,0.18870104810378216,0.0,0.20030876595107638,0.0,9.667206762134992,MIXED,mixed
Mizoram,Khawzawl,6,1.5,1.224744871391589,0.8164965809277259,4,2.6666666666666665,0,0.0,0.0,0.21371145373721623,0.0,0.1507550759762198,0.0,9.426445131640882,MIXED,mixed
Arunachal Pradesh,Tawang,10,4.0,3.3333333333333335,0.8333333333333334,10,2.5,0,0.0,0.0,0.22063765901731824,0.0,0.130481733413067,0.0,9.228764438780887,MIXED,mixed
Arunachal Pradesh,Kurung Kumey,10,2.5,1.90029237516523,0.760116950066092,7,2.8,0,0.0,0.0,0.1905183291038697,0.0,0.166973750026742,0.0,9.05502487365093,MIXED,mixed
Manipur,Jiribam,11,3.4545454545454546,2.9449494516421284,0.8524853675806161,8,2.3157894736842106,0,0.0,0.0,0.22851631147549928,0.0,0.10807435479063501,0.0,9.016976440077679,VOLATILE,cov
Arunachal Pradesh,Kamle,6,2.8333333333333335,2.3166067138525404,0.817625899006779,7,2.4705882352941173,0,0.0,0.0,0.2141760260403313,0.0,0.12690408472545178,0.0,8.963362475718975,MIXED,mixed
Bihar,Begusarai,12,348.0833333333333,243.12789688232866,0.6984761222379564,1032,2.9648072779506824,0,0.0,0.0,0.1651608838621792,0.0,0.18702091644351154,0.0,8.695244844735607,MIXED,mixed
