month,state,district,age_0_5,age_5_17,age_18_greater,total,prev,abs_change,pct_change,z_change,severity,is_spike
2025-05-01,Bihar,Khagaria,100,83,6,189,124.0,65.0,0.5241935483870968,0.7218234443521457,2.691602100145259,False
2025-06-01,Bihar,Khagaria,78,112,3,193,189.0,4.0,0.021164021164021163,0.0,0.06382748774738108,False
2025-07-01,Bihar,Khagaria,18,35,3,56,193.0,-137.0,-0.7098445595854922,1.6684771418631563,5.790424032178134,False
2025-08-01,Bihar,Khagaria,135,98,1,234,56.0,178.0,3.1785714285714284,2.0589717920864485,38.644820176986805,False
2025-09-01,Bihar,Khagaria,105,106,3,214,234.0,-20.0,-0.08547008547008547,0.2839961092533032,0.38249571899224055,False
2025-10-01,Bihar,Khagaria,99,102,0,201,214.0,-13.0,-0.06074766355140187,0.20116391072108977,0.2569806442350004,False
2025-11-01,Bihar,Khagaria,99,112,5,216,201.0,15.0,0.07462686567164178,0.13016488340776397,0.21623406464691824,False
2025-12-01,Bihar,Khagaria,119,156,2,277,216.0,61.0,0.2824074074074074,0.6744907594765952,1.6667381919542295,False
2025-01-01,Bihar,Kishanganj,85,36,0,121,,,,,0.048040210447332574,False
2025-02-01,Bihar,Kishanganj,249,64,2,315,121.0,194.0,1.603305785123967,5.121133544174149,51.1868916605597,True
2025-03-01,Bihar,Kishanganj,148,54,1,203,315.0,-112.0,-0.35555555555555557,2.5230950632272635,6.354970070684686,False
2025-04-01,Bihar,Kishanganj,90,44,0,134,203.0,-69.0,-0.3399014778325123,1.448906075912686,3.3422878069712674,False
2025-05-01,Bihar,Kishanganj,197,52,0,249,134.0,115.0,0.8582089552238806,3.147623544224111,17.18224507042217,False
2025-06-01,Bihar,Kishanganj,187,50,1,238,249.0,-11.0,-0.04417670682730924,0.0,0.07895784799772741,False
2025-07-01,Bihar,Kishanganj,183,32,0,215,238.0,-23.0,-0.09663865546218488,0.2997736708784867,0.4225557804721859,False
2025-08-01,Bihar,Kishanganj,185,44,2,231,215.0,16.0,0.07441860465116279,0.6744907594765952,0.7357757727298944,False
2025-09-01,Bihar,Kishanganj,190,52,1,243,231.0,12.0,0.05194805194805195,0.5745662025170996,0.5634543579701854,False
2025-10-01,Bihar,Kishanganj,180,55,1,236,243.0,-7.0,-0.02880658436213992,0.09992455695949558,0.1408112937687949,False
2025-11-01,Bihar,Kishanganj,144,60,1,205,236.0,-31.0,-0.13135593220338984,0.4996227847974779,0.7391164856697486,False
2025-12-01,Bihar,Kishanganj,120,34,0,154,205.0,-51.0,-0.24878048780487805,0.9992455695949558,1.9336260202344118,False
2025-01-01,Bihar,Lakhisarai,942,1505,39,2486,,,,,0.07818832443803406,False
2025-02-01,Bihar,Lakhisarai,61,88,0,149,2486.0,-2337.0,-0.9400643604183427,32.47391969063357,169.75517758778184,False
2025-03-01,Bihar,Lakhisarai,47,66,2,115,149.0,-34.0,-0.22818791946308725,0.11241512657943253,0.33138265234338726,False
2025-04-01,Bihar,Lakhisarai,24,17,0,41,115.0,-74.0,-0.6434782608695652,0.6744907594765952,2.152213866993942,False
2025-05-01,Bihar,Lakhisarai,58,61,0,119,41.0,78.0,1.9024390243902438,1.4613966455326228,14.96857922599417,False
2025-06-01,Bihar,Lakhisarai,42,50,1,93,119.0,-26.0,-0.2184873949579832,0.0,0.1446982119731371,False
2025-07-01,Bihar,Lakhisarai,8,10,1,19,93.0,-74.0,-0.7956989247311828,0.6744907594765952,2.0781710546127994,False
2025-08-01,Bihar,Lakhisarai,70,79,0,149,19.0,130.0,6.842105263157895,2.1920949682989344,79.72905113799371,False
2025-09-01,Bihar,Lakhisarai,59,67,1,127,149.0,-22.0,-0.1476510067114094,0.05620756328971627,0.1877005981566153,False
2025-10-01,Bihar,Lakhisarai,57,82,1,140,127.0,13.0,0.10236220472440945,0.5480237420747336,0.6489581677303919,False
2025-11-01,Bihar,Lakhisarai,39,60,1,100,140.0,-40.0,-0.2857142857142857,0.19672647151400693,0.5282081073929084,False
2025-12-01,Bihar,Lakhisarai,57,68,0,125,100.0,25.0,0.25,0.7166464319438823,1.382336327115338,False
2025-01-01,Bihar,Madhepura,85,108,1,194,,,,,0.05272999558563748,False
2025-02-01,Bihar,Madhepura,167,190,0,357,194.0,163.0,0.8402061855670103,1.528276530965956,9.002600074650099,False
2025-03-01,Bihar,Madhepura,102,104,2,208,357.0,-149.0,-0.4173669467787115,1.13553507608085,3.414953665368178,False
2025-04-01,Bihar,Madhepura,71,120,1,192,208.0,-16.0,-0.07692307692307693,0.0,0.09310913411139414,False
2025-05-01,Bihar,Madhepura,138,126,0,264,192.0,72.0,0.375,0.7513314789106377,2.2563448312223566,False
2025-06-01,Bihar,Madhepura,102,111,1,214,264.0,-50.0,-0.1893939393939394,0.29028716230638274,0.6065960537463398,False
2025-07-01,Bihar,Madhepura,34,49,0,83,214.0,-131.0,-0.6121495327102804,0.9818536372127651,3.4136854163316537,False
2025-08-01,Bihar,Madhepura,123,135,0,258,83.0,175.0,2.108433734939759,1.6307308235446796,21.23933231636961,False
2025-09-01,Bihar,Madhepura,123,113,1,237,258.0,-21.0,-0.08139534883720931,0.04268928857446805,0.14163973006144748,False
2025-10-01,Bihar,Madhepura,151,132,0,283,237.0,46.0,0.1940928270042194,0.5293471783234038,1.0455488185882797,False
2025-11-01,Bihar,Madhepura,87,112,1,200,283.0,-83.0,-0.29328621908127206,0.5720364668978719,1.4016777061612737,False
2025-12-01,Bihar,Madhepura,136,125,2,263,200.0,63.0,0.315,0.6744907594765952,1.7921862381149316,False
2025-01-01,Bihar,Madhubani,3148,4228,446,7822,,,,,0.08964823391685081,False
2025-02-01,Bihar,Madhubani,273,257,6,536,7822.0,-7286.0,-0.9314753260035796,35.77280770665207,232.59397361930345,False
2025-03-01,Bihar,Madhubani,140,190,13,343,536.0,-193.0,-0.36007462686567165,0.5951389054205252,1.8679293237305454,False
2025-04-01,Bihar,Madhubani,117,117,3,237,343.0,-106.0,-0.30903790087463556,0.1636631989906444,0.5901747689104263,False
2025-05-01,Bihar,Madhubani,300,268,9,577,237.0,340.0,1.4345991561181435,2.048269732822307,20.965816524321117,False
2025-06-01,Bihar,Madhubani,246,275,12,533,577.0,-44.0,-0.07625649913344887,0.1438252354766269,0.269904924995555,False
2025-07-01,Bihar,Madhubani,118,126,7,251,533.0,-282.0,-0.5290806754221389,1.0365335936074147,3.953383217450997,False
2025-08-01,Bihar,Madhubani,335,336,11,682,251.0,431.0,1.7171314741035857,2.4995834027662056,30.82975735017222,False
2025-09-01,Bihar,Madhubani,297,339,25,661,682.0,-21.0,-0.030791788856304986,0.25789352568222756,0.3040403567640049,False
2025-10-01,Bihar,Madhubani,311,271,6,588,661.0,-73.0,-0.11043872919818457,0.0,0.1342267900372066,False
2025-11-01,Bihar,Madhubani,188,185,6,379,588.0,-209.0,-0.3554421768707483,0.6744907594765952,2.0953108062841186,False
2025-12-01,Bihar,Madhubani,214,237,8,459,379.0,80.0,0.21108179419525067,0.7588021044111696,1.6380043640369322,False
2025-02-01,Bihar,Monghyr,0,5,0,5,,,,0.0,0.017917594692280554,False
2025-05-01,Bihar,Monghyr,2,0,0,2,5.0,-3.0,-0.6,0.0,0.07690286020676768,False
2025-06-01,Bihar,Monghyr,0,2,0,2,2.0,0.0,0.0,0.0,0.0109861228866811,False
2025-07-01,Bihar,Monghyr,2,0,0,2,2.0,0.0,0.0,0.0,0.0109861228866811,False
2025-08-01,Bihar,Monghyr,3,0,0,3,2.0,1.0,0.5,0.0,0.08317766166719343,False
2025-09-01,Bihar,Monghyr,1,0,0,1,3.0,-2.0,-0.6666666666666666,0.0,0.053141283842929134,False
2025-11-01,Bihar,Monghyr,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-12-01,Bihar,Monghyr,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-01-01,Bihar,Munger,588,1094,49,1731,,,,,0.07457032089122381,False
2025-02-01,Bihar,Munger,67,86,1,154,1731.0,-1577.0,-0.9110340843443097,28.346841378002853,145.052569024492,False
2025-03-01,Bihar,Munger,41,76,2,119,154.0,-35.0,-0.22727272727272727,0.23698323981610103,0.5279905564610811,False
2025-04-01,Bihar,Munger,24,44,0,68,119.0,-51.0,-0.42857142857142855,0.5286549195897638,1.4069471387819599,False
2025-05-01,Bihar,Munger,50,53,3,106,68.0,38.0,0.5588235294117647,1.0937687991512355,3.6751003166573177,False
2025-06-01,Bihar,Munger,42,67,0,109,106.0,3.0,0.02830188679245283,0.4557369996463481,0.3351541474829796,False
2025-07-01,Bihar,Munger,7,9,1,17,109.0,-92.0,-0.8440366972477065,1.2760635990097748,3.754750540543636,False
2025-08-01,Bihar,Munger,51,85,1,137,17.0,120.0,7.0588235294117645,2.5885861579912572,94.83541263954184,False
2025-09-01,Bihar,Munger,47,65,3,115,137.0,-22.0,-0.16058394160583941,0.0,0.1238709268777352,False
2025-10-01,Bihar,Munger,87,106,2,195,115.0,80.0,0.6956521739130435,1.8594069585571005,8.228614566167861,False
2025-11-01,Bihar,Munger,55,81,0,136,195.0,-59.0,-0.30256410256410254,0.6744907594765952,1.5339623664749562,False
2025-12-01,Bihar,Munger,51,66,11,128,136.0,-8.0,-0.058823529411764705,0.255212719801955,0.2741718465339757,False
2025-01-01,Bihar,Muzaffarpur,5929,6416,404,12749,,,,,0.09453286550586575,False
2025-02-01,Bihar,Muzaffarpur,300,247,2,549,12749.0,-12200.0,-0.9569377990430622,69.96256288040992,467.26062340666573,True
2025-03-01,Bihar,Muzaffarpur,186,180,2,368,549.0,-181.0,-0.3296903460837887,0.6744907594765953,1.9670611227743242,False
2025-04-01,Bihar,Muzaffarpur,130,121,1,252,368.0,-116.0,-0.31521739130434784,0.2997736708784868,0.9185038147978817,False
2025-05-01,Bihar,Muzaffarpur,208,197,1,406,252.0,154.0,0.6111111111111112,1.2567434663751946,5.797275043568613,False
2025-06-01,Bihar,Muzaffarpur,149,231,1,381,406.0,-25.0,-0.06157635467980296,0.2248302531588651,0.3120447359157199,False
2025-07-01,Bihar,Muzaffarpur,126,90,1,217,381.0,-164.0,-0.4304461942257218,0.5764878286124746,1.9321743305088657,False
2025-08-01,Bihar,Muzaffarpur,262,248,2,512,217.0,295.0,1.359447004608295,2.069591304718784,19.759231469913942,False
2025-09-01,Bihar,Muzaffarpur,233,215,0,448,512.0,-64.0,-0.125,0.0,0.13740801497420074,False
2025-10-01,Bihar,Muzaffarpur,301,215,0,516,448.0,68.0,0.15178571428571427,0.7609639337684665,1.3544408564184012,False
2025-11-01,Bihar,Muzaffarpur,188,227,3,418,516.0,-98.0,-0.18992248062015504,0.19600586172824136,0.5181625574117328,False
2025-12-01,Bihar,Muzaffarpur,245,279,1,525,418.0,107.0,0.25598086124401914,0.9857941869273316,2.4216764408075067,False
2025-01-01,Bihar,Nalanda,803,2981,75,3859,,,,,0.08258422462458878,False
2025-02-01,Bihar,Nalanda,99,302,0,401,3859.0,-3458.0,-0.896087069188909,12.911132776571872,77.71534496946813,False
2025-03-01,Bihar,Nalanda,60,186,0,246,401.0,-155.0,-0.3865336658354115,0.25293403480372323,0.9460407051872776,False
2025-04-01,Bihar,Nalanda,28,97,2,127,246.0,-119.0,-0.483739837398374,0.11497001581987419,0.6088645969284515,False
2025-05-01,Bihar,Nalanda,68,227,5,300,127.0,173.0,1.3622047244094488,1.004071471493568,9.213436232404659,False
2025-06-01,Bihar,Nalanda,71,308,2,381,300.0,81.0,0.27,0.6514967563126204,1.6531467918443572,False
2025-07-01,Bihar,Nalanda,26,76,1,103,381.0,-278.0,-0.7296587926509186,0.7243110996652073,3.176284778504901,False
2025-08-01,Bihar,Nalanda,94,248,3,345,103.0,242.0,2.349514563106796,1.2685025078792784,19.598238092686362,False
2025-09-01,Bihar,Nalanda,81,172,0,253,345.0,-92.0,-0.26666666666666666,0.011497001581987418,0.22637859476091163,False
2025-10-01,Bihar,Nalanda,122,220,1,343,253.0,90.0,0.3557312252964427,0.6859877610585826,2.092112967160609,False
2025-11-01,Bihar,Nalanda,72,180,2,254,343.0,-89.0,-0.2594752186588921,0.0,0.19919469245423727,False
2025-12-01,Bihar,Nalanda,73,267,1,341,254.0,87.0,0.3425196850393701,0.6744907594765952,1.9997495539544825,False
2025-01-01,Bihar,Nawada,650,3214,128,3992,,,,,0.08292298107063223,False
2025-02-01,Bihar,Nawada,87,305,1,393,3992.0,-3599.0,-0.9015531062124249,25.460251194558637,152.99427836149633,False
2025-03-01,Bihar,Nawada,50,200,1,251,393.0,-142.0,-0.361323155216285,0.915887452341903,2.591380239359535,False
2025-04-01,Bihar,Nawada,34,194,0,228,251.0,-23.0,-0.09163346613545817,0.07099902731332582,0.17805837700427032,False
2025-05-01,Bihar,Nawada,50,251,9,310,228.0,82.0,0.35964912280701755,0.6744907594765953,2.0433318277360057,False
2025-06-01,Bihar,Nawada,53,425,5,483,310.0,173.0,0.5580645161290323,1.3205819080278602,5.779226536658855,False
2025-07-01,Bihar,Nawada,20,182,3,205,483.0,-278.0,-0.5755693581780539,1.8814742238031341,7.1320190172011335,False
2025-08-01,Bihar,Nawada,81,271,10,362,205.0,157.0,0.7658536585365854,1.206983464326539,6.670438775474619,False
2025-09-01,Bihar,Nawada,88,259,2,349,362.0,-13.0,-0.03591160220994475,0.0,0.07961610806646027,False
2025-10-01,Bihar,Nawada,77,265,5,347,349.0,-2.0,-0.0057306590257879654,0.0780989300446584,0.11019999971902115,False
2025-11-01,Bihar,Nawada,53,255,3,311,347.0,-36.0,-0.1037463976945245,0.16329776282064937,0.30808898071873797,False
2025-12-01,Bihar,Nawada,48,256,1,305,311.0,-6.0,-0.01929260450160772,0.049699319119328074,0.10221190677996472,False
2025-01-01,Bihar,Pashchim Champaran,4987,10613,549,16149,,,,,0.09689675328650804,False
2025-02-01,Bihar,Pashchim Champaran,3,0,0,3,16149.0,-16146.0,-0.9998142299832807,5445.163901254553,8302.210175927203,True
2025-03-01,Bihar,Pashchim Champaran,3,2,0,5,3.0,2.0,0.6666666666666666,0.6744907594765952,1.0639042166267265,False
2025-04-01,Bihar,Pashchim Champaran,2,1,0,3,5.0,-2.0,-0.4,0.6744907594765952,0.5368360863009327,False
2025-05-01,Bihar,Pashchim Champaran,1,0,0,1,3.0,-2.0,-0.6666666666666666,0.6744907594765952,0.41157433283071504,False
2025-06-01,Bihar,Pashchim Champaran,2,0,0,2,1.0,1.0,1.0,0.3372453797382976,0.5283994620782327,False
2025-07-01,Bihar,Pashchim Champaran,1,0,0,1,2.0,-1.0,-0.5,0.3372453797382976,0.18184524130707816,False
2025-08-01,Bihar,Pashchim Champaran,1,3,0,4,1.0,3.0,3.0,1.011736139214893,5.546737902334248,False
2025-09-01,Bihar,Pashchim Champaran,3,3,0,6,4.0,2.0,0.5,0.6744907594765952,0.9042536575290384,False
2025-10-01,Bihar,Pashchim Champaran,1,0,0,1,6.0,-5.0,-0.8333333333333334,1.6862268986914881,1.155576929423784,False
2025-12-01,Bihar,Pashchim Champaran,2,0,0,2,1.0,1.0,1.0,0.3372453797382976,0.5283994620782327,False
2025-01-01,Bihar,Patna,1756,5548,484,7788,,,,,0.0896046776091995,False
2025-02-01,Bihar,Patna,196,507,2,705,7788.0,-7083.0,-0.9094761171032357,49.624252439408245,329.2628077009176,True
2025-03-01,Bihar,Patna,80,303,0,383,705.0,-322.0,-0.45673758865248226,2.121835514186789,7.360821936257357,False
2025-04-01,Bihar,Patna,77,214,1,292,383.0,-91.0,-0.23759791122715404,0.49884212419623186,1.1483482856040856,False
2025-05-01,Bihar,Patna,98,270,0,368,292.0,76.0,0.2602739726027397,0.6744907594765952,1.6492828650055822,False
2025-06-01,Bihar,Patna,111,346,4,461,368.0,93.0,0.25271739130434784,0.7939318314672422,1.9345761507341606,False
2025-07-01,Bihar,Patna,30,131,0,161,461.0,-300.0,-0.6507592190889371,1.9672647151400693,7.896041308741225,False
2025-08-01,Bihar,Patna,187,365,0,552,161.0,391.0,2.4285714285714284,2.887663564009173,47.70950291547865,False
2025-09-01,Bihar,Patna,152,330,2,484,552.0,-68.0,-0.12318840579710146,0.3372453797382976,0.6034993357204701,False
2025-10-01,Bihar,Patna,143,336,2,481,484.0,-3.0,-0.006198347107438017,0.11944107199064706,0.14397253410123637,False
2025-11-01,Bihar,Patna,117,339,5,461,481.0,-20.0,-0.04158004158004158,0.0,0.0868673532396396,False
2025-12-01,Bihar,Patna,148,348,5,501,461.0,40.0,0.08676789587852494,0.421556724672872,0.6057541613276528,False
2025-01-01,Bihar,Purba Champaran,0,3,0,3,,,,,0.013862943611198908,False
2025-03-01,Bihar,Purba Champaran,1,3,0,4,3.0,1.0,0.3333333333333333,0.13489815189531904,0.16382339619577987,False
2025-04-01,Bihar,Purba Champaran,5,5,0,10,4.0,6.0,1.5,1.4838796708485096,6.07676412065453,False
2025-05-01,Bihar,Purba Champaran,1,1,0,2,10.0,-8.0,-0.8,2.2932685822204237,2.366346847059596,False
2025-06-01,Bihar,Purba Champaran,2,0,0,2,2.0,0.0,0.0,0.13489815189531904,0.025806199625762576,False
2025-07-01,Bihar,Purba Champaran,2,2,0,4,2.0,2.0,1.0,0.40469445568595713,0.8935018302938987,False
2025-08-01,Bihar,Purba Champaran,1,1,0,2,4.0,-2.0,-0.5,0.6744907594765952,0.5105190394925309,False
2025-09-01,Bihar,Purba Champaran,1,4,0,5,2.0,3.0,1.5,0.6744907594765952,2.220321843394908,False
2025-10-01,Bihar,Purba Champaran,3,1,0,4,5.0,-1.0,-0.2,0.40469445568595713,0.24368231735288148,False
2025-11-01,Bihar,Purba Champaran,1,1,0,2,4.0,-2.0,-0.5,0.6744907594765952,0.5105190394925309,False
2025-12-01,Bihar,Purba Champaran,2,3,0,5,2.0,3.0,1.5,0.6744907594765952,2.220321843394908,False
2025-01-01,Bihar,Purbi Champaran,3940,9830,765,14535,,,,0.0,0.09584383610076008,False
2025-09-01,Bihar,Purbi Champaran,48,120,22,190,14535.0,-14345.0,-0.9869281045751634,0.0,0.5708843601857221,False
2025-01-01,Bihar,Purnea,5,3,0,8,,,,,0.0219722457733622,False
2025-02-01,Bihar,Purnea,6,2,0,8,8.0,0.0,0.0,0.22483025315886507,0.07137250157030044,False
2025-03-01,Bihar,Purnea,0,1,0,1,8.0,-7.0,-0.875,1.7986420252709205,1.283137407541434,False
2025-04-01,Bihar,Purnea,1,3,0,4,1.0,3.0,3.0,0.44966050631773014,2.742397819289982,False
2025-05-01,Bihar,Purnea,4,7,0,11,4.0,7.0,1.75,1.3489815189531904,6.661080051953396,False
2025-06-01,Bihar,Purnea,2,1,0,3,11.0,-8.0,-0.7272727272727273,2.0234722784297854,2.4352904158902478,False
2025-07-01,Bihar,Purnea,2,2,0,4,3.0,1.0,0.3333333333333333,0.0,0.06974230953881101,False
2025-08-01,Bihar,Purnea,6,5,0,11,4.0,7.0,1.75,1.3489815189531904,6.661080051953396,False
2025-09-01,Bihar,Purnea,8,6,0,14,11.0,3.0,0.2727272727272727,0.44966050631773014,0.5548076184685321,False
2025-10-01,Bihar,Purnea,13,5,0,18,14.0,4.0,0.2857142857142857,0.6744907594765952,0.8795985870370269,False
2025-11-01,Bihar,Purnea,3,3,0,6,18.0,-12.0,-0.6666666666666666,2.9227932910652457,4.509597843411465,False
2025-12-01,Bihar,Purnea,2,4,0,6,6.0,0.0,0.0,0.22483025315886507,0.06320904863420422,False
2025-01-01,Bihar,Purnia,2157,2171,115,4443,,,,,0.08399310150759522,False
2025-02-01,Bihar,Purnia,233,171,3,407,4443.0,-4036.0,-0.908395228449246,91.98658461137704,558.2043012832694,True
2025-03-01,Bihar,Purnia,174,130,2,306,407.0,-101.0,-0.24815724815724816,0.4651660410183415,1.1268526669286105,False
2025-04-01,Bihar,Purnia,123,81,0,204,306.0,-102.0,-0.3333333333333333,0.48842434306925864,1.3572817483877715,False
2025-05-01,Bihar,Purnia,253,165,2,420,204.0,216.0,1.0588235294117647,6.907715709122372,49.07044380889275,True
2025-06-01,Bihar,Purnia,186,123,1,310,420.0,-110.0,-0.2619047619047619,0.6744907594765952,1.6088174259818933,False
2025-07-01,Bihar,Purnia,107,81,1,189,310.0,-121.0,-0.3903225806451613,0.930332082036683,2.6507707741560895,False
2025-08-01,Bihar,Purnia,271,172,6,449,189.0,260.0,1.3756613756613756,7.931080999362723,72.40164636325427,True
2025-09-01,Bihar,Purnia,241,135,1,377,449.0,-72.0,-0.1603563474387528,0.20932471845825368,0.47796464980114434,False
2025-10-01,Bihar,Purnia,277,175,2,454,377.0,77.0,0.20424403183023873,3.6748117240448983,7.028940877479404,False
2025-11-01,Bihar,Purnia,222,151,0,373,454.0,-81.0,-0.17841409691629956,0.0,0.16493963277383192,False
2025-12-01,Bihar,Purnia,174,144,0,318,373.0,-55.0,-0.14745308310991956,0.604715853323844,1.0053577230216764,False
2025-01-01,Bihar,Rohtas,45,110,0,155,,,,,0.05049856007249538,False
2025-02-01,Bihar,Rohtas,114,248,1,363,155.0,208.0,1.3419354838709678,2.520465469623066,22.282644423873222,False
2025-03-01,Bihar,Rohtas,67,175,0,242,363.0,-121.0,-0.3333333333333333,1.3726478613909656,3.5053829143773396,False
2025-04-01,Bihar,Rohtas,33,84,1,118,242.0,-124.0,-0.512396694214876,1.4081473750476285,4.413924223481796,False
2025-05-01,Bihar,Rohtas,45,102,2,149,118.0,31.0,0.2627118644067797,0.4259941638799548,0.9559506666329968,False
2025-06-01,Bihar,Rohtas,75,126,0,201,149.0,52.0,0.348993288590604,0.6744907594765952,1.8459031299538995,False
2025-07-01,Bihar,Rohtas,31,58,0,89,201.0,-112.0,-0.5572139303482587,1.2661493204209768,4.040164751480157,False
2025-08-01,Bihar,Rohtas,85,177,1,263,89.0,174.0,1.9550561797752808,2.1181376481808867,25.417392348678177,False
2025-09-01,Bihar,Rohtas,90,165,2,257,263.0,-6.0,-0.022813688212927757,0.011833171218887634,0.07626792427770689,False
2025-10-01,Bihar,Rohtas,84,168,0,252,257.0,-5.0,-0.019455252918287938,0.0,0.0660992440871342,False
2025-11-01,Bihar,Rohtas,63,126,2,191,252.0,-61.0,-0.24206349206349206,0.6626575882577075,1.3715612914639812,False
2025-12-01,Bihar,Rohtas,73,123,0,196,191.0,5.0,0.02617801047120419,0.11833171218887634,0.1455451888696665,False
2025-01-01,Bihar,Saharsa,1328,1562,80,2970,,,,,0.07996653875462609,False
2025-02-01,Bihar,Saharsa,196,188,2,386,2970.0,-2584.0,-0.87003367003367,20.274398711325894,117.76142829478738,False
2025-03-01,Bihar,Saharsa,134,161,5,300,386.0,-86.0,-0.22279792746113988,0.45230556811959916,1.0174812684606946,False
2025-04-01,Bihar,Saharsa,79,75,2,156,300.0,-144.0,-0.48,0.9125463216448053,2.9694161930916954,False
2025-05-01,Bihar,Saharsa,115,130,1,246,156.0,90.0,0.5769230769230769,0.9442870632672333,3.8945977003702,False
2025-06-01,Bihar,Saharsa,113,145,7,265,246.0,19.0,0.07723577235772358,0.3808888994691361,0.47588538547655557,False
