state,district,pincode,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score
West Bengal,Birbhum,731242,9,5.333333333333333,4.358898943540674,0.8172935519138764,14,2.625,0,0.0,0.0,0.25385240524063396,0.0,0.19458763862817946,0.0,11.507324929782607
Tamil Nadu,Madurai,625104,10,3.0,2.6246692913372702,0.8748897637790901,7,2.3333333333333335,0,0.0,0.0,0.28302907143461237,0.0,0.15064849442181638,0.0,11.503842031474697
Karnataka,Shivamogga,577401,11,2.8181818181818183,2.1825756260978366,0.7744623189379419,8,2.8387096774193545,0,0.0,0.0,0.23215527366295585,0.0,0.22678267977477728,0.0,11.500311805384221
Telangana,Khammam,507302,12,5.333333333333333,4.355421560503297,0.8166415425943682,14,2.625,0,0.0,0.0,0.25352211514594547,0.0,0.19458763862817946,0.0,11.497416226941953
Andaman and Nicobar Islands,Nicobar,744301,9,3.888888888888889,3.018461712712472,0.7761758689832071,11,2.8285714285714287,0,0.0,0.0,0.23302331126574782,0.0,0.22525536784976355,0.0,11.495806694967706
Jharkhand,Simdega,835228,11,4.545454545454546,3.697665110948702,0.8134863244087144,12,2.6399999999999997,0,0.0,0.0,0.251923767879854,0.0,0.19684736604450667,0.0,11.494660357285753
Uttar Pradesh,Pratapgarh,230134,12,3.75,2.8324419275118906,0.7553178473365042,11,2.933333333333333,0,0.0,0.0,0.22245720777830327,0.0,0.24103759107490616,0.0,11.494468054847221
Maharashtra,Mumbai,400056,12,2.5833333333333335,2.0652243256245835,0.7994416744353225,7,2.7096774193548385,0,0.0,0.0,0.24480913219784287,0.0,0.20734416436551067,0.0,11.491157253245499
Bihar,Patna,800011,10,5.1,4.04007700696685,0.7921719621503629,14,2.7450980392156863,0,0.0,0.0,0.24112649471534833,0.0,0.21268022741903486,0.0,11.487399389841148
Uttar Pradesh,Prayagraj,211013,11,2.909090909090909,2.3001976199685736,0.7906929318641972,8,2.75,0,0.0,0.0,0.24037725841051585,0.0,0.21341870043090652,0.0,11.479691760933607
Chhattisgarh,Raipur,493114,11,7.2727272727272725,5.349596416383373,0.7355695072527139,22,3.025,0,0.0,0.0,0.21245323863084764,0.0,0.254847036396906,0.0,11.47053788686355
Andhra Pradesh,Krishna,521212,7,3.4285714285714284,2.9920529661723823,0.8726821151336115,8,2.3333333333333335,0,0.0,0.0,0.2819107369900928,0.0,0.15064849442181638,0.0,11.47029199813911
Gujarat,Rajkot,363621,11,4.818181818181818,3.6556307750696546,0.7587158212408717,14,2.9056603773584904,0,0.0,0.0,0.22417852845431563,0.0,0.23686870192109488,0.0,11.462729892051366
Madhya Pradesh,Betul,460554,11,10.909090909090908,8.01816120384899,0.7349981103528241,33,3.0250000000000004,0,0.0,0.0,0.21216378458391535,0.0,0.2548470363969061,0.0,11.461854265455584
West Bengal,North Twenty Four Parganas,743221,11,3.8181818181818183,3.311138227805714,0.8672028691872108,9,2.357142857142857,0,0.0,0.0,0.2791351008016059,0.0,0.15423536333662152,0.0,11.458760290780608
Rajasthan,Jaisalmer,345033,10,2.8,2.1499353995462798,0.7678340712665286,8,2.857142857142857,0,0.0,0.0,0.228797584615412,0.0,0.2295596105475297,0.0,11.455119749412953
Puducherry,Puducherry,605011,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Tamil Nadu,Vellore,635710,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Gujarat,Ahmadabad,382480,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Maharashtra,Satara,415502,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Karnataka,Chickmagalur,577133,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Maharashtra,Chhatrapati Sambhajinagar,431002,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Andhra Pradesh,East Godavari,533340,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Odisha,Sundargarh,769013,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Tamil Nadu,Nagapattinam,610204,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Andhra Pradesh,Alluri Sitharama Raju,531118,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Rajasthan,Pratapgarh,312614,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Karnataka,Uttara Kannada,581361,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Kerala,Alappuzha,688011,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Maharashtra,Nagpur,440019,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Kerala,Kottayam,686005,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Uttar Pradesh,Banda,210209,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Manipur,Thoubal,795101,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Punjab,Sangrur,148021,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Odisha,Bhadrak,756165,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Andhra Pradesh,Krishna,521109,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Assam,Baksa,781340,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Chandigarh,Chandigarh,160012,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Andhra Pradesh,Tirupati,524404,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Tamil Nadu,Thoothukkudi,628653,5,1.6,1.3416407864998738,0.8385254915624211,4,2.5,0,0.0,0.0,0.26460792536452643,0.0,0.17575657682545243,0.0,11.453369297444842
Assam,Kokrajhar,783345,10,2.8,2.3475755815545347,0.838419850555191,7,2.5,0,0.0,0.0,0.2645544105185925,0.0,0.17575657682545243,0.0,11.451763852066824
Bihar,Aurangabad,824143,12,13.666666666666666,10.499639243441855,0.7682662861055016,39,2.853658536585366,0,0.0,0.0,0.229016532835658,0.0,0.2290347029014607,0.0,11.451190043098954
Andhra Pradesh,Adilabad,504296,12,3.75,3.0188799849673327,0.8050346626579554,10,2.6666666666666665,0,0.0,0.0,0.24764238711364353,0.0,0.20086465922908847,0.0,11.446564797991075
West Bengal,Barddhaman,713103,12,3.3333333333333335,2.461829819586655,0.7385489458759964,10,3.0,0,0.0,0.0,0.21396254077662757,0.0,0.2510808240363606,0.0,11.44049270402604
West Bengal,Hooghly,712139,12,2.0,1.4770978917519928,0.7385489458759964,6,3.0,0,0.0,0.0,0.21396254077662757,0.0,0.2510808240363606,0.0,11.44049270402604
Madhya Pradesh,Singrauli,486887,9,2.4444444444444446,2.068278940998476,0.8461141122266491,6,2.454545454545454,0,0.0,0.0,0.2684521131126904,0.0,0.16890891798809707,0.0,11.431741753142655
Himachal Pradesh,Shimla,171217,8,2.125,1.6420805617960927,0.7727437937863966,6,2.823529411764706,0,0.0,0.0,0.2312847158073466,0.0,0.22449579560898128,0.0,11.428457386400025
West Bengal,South 24 Parganas,700099,8,2.125,1.6420805617960927,0.7727437937863966,6,2.823529411764706,0,0.0,0.0,0.2312847158073466,0.0,0.22449579560898128,0.0,11.428457386400025
Andhra Pradesh,Visakhapatnam,531162,11,4.090909090909091,3.269695565478397,0.7992589160058304,11,2.688888888888889,0,0.0,0.0,0.2447165517742569,0.0,0.20421240354957332,0.0,11.425744624219174
West Bengal,North 24 Parganas,700108,6,2.0,1.6733200530681511,0.8366600265340756,5,2.5,0,0.0,0.0,0.2636629317848107,0.0,0.17575657682545243,0.0,11.425019490053371
Karnataka,Ballari,583134,6,2.0,1.6733200530681511,0.8366600265340756,5,2.5,0,0.0,0.0,0.2636629317848107,0.0,0.17575657682545243,0.0,11.425019490053371
Karnataka,Shivamogga,577233,6,2.0,1.6733200530681511,0.8366600265340756,5,2.5,0,0.0,0.0,0.2636629317848107,0.0,0.17575657682545243,0.0,11.425019490053371
Daman and Diu,Diu,362570,6,2.0,1.6733200530681511,0.8366600265340756,5,2.5,0,0.0,0.0,0.2636629317848107,0.0,0.17575657682545243,0.0,11.425019490053371
Tamil Nadu,Vellore,632501,11,4.0,3.3466401061363023,0.8366600265340756,10,2.5,0,0.0,0.0,0.2636629317848107,0.0,0.17575657682545243,0.0,11.425019490053371
Gujarat,Vadodara,391155,6,2.0,1.6733200530681511,0.8366600265340756,5,2.5,0,0.0,0.0,0.2636629317848107,0.0,0.17575657682545243,0.0,11.425019490053371
Gujarat,Amreli,365640,10,3.7,2.94580681270476,0.7961640034337188,10,2.7027027027027026,0,0.0,0.0,0.24314875368317126,0.0,0.20629343380284762,0.0,11.420331286552091
Assam,Kamrup Metro,781171,9,5.777777777777778,5.1180508442613615,0.8858164922760049,13,2.25,0,0.0,0.0,0.2885642533436723,0.0,0.13809445321999833,0.0,11.418816664710135
Gujarat,Bharuch,393135,9,4.444444444444445,3.5394600969325505,0.7963785218098238,12,2.6999999999999997,0,0.0,0.0,0.24325742282736318,0.0,0.20588627570981566,0.0,11.41544819901721
Rajasthan,Jaisalmer,345023,9,2.888888888888889,2.2607766610417563,0.7825765365144541,8,2.769230769230769,0,0.0,0.0,0.2362657144365477,0.0,0.2163157868620953,0.0,11.414287170338337
Tamil Nadu,Ramanathapuram,623501,9,2.888888888888889,2.260776661041756,0.782576536514454,8,2.769230769230769,0,0.0,0.0,0.23626571443654765,0.0,0.2163157868620953,0.0,11.414287170338335
Tamil Nadu,Tiruvallur,600049,11,3.0,2.408318915758459,0.8027729719194863,8,2.6666666666666665,0,0.0,0.0,0.24649667642237874,0.0,0.20086465922908847,0.0,11.412193477253133
Kerala,Malappuram,676509,11,3.272727272727273,2.5725827135743993,0.7860669402588442,9,2.75,0,0.0,0.0,0.23803385754239295,0.0,0.21341870043090652,0.0,11.409389734889919
Madhya Pradesh,East Nimar,450551,11,4.181818181818182,3.1880458534400606,0.7623587910400146,12,2.8695652173913047,0,0.0,0.0,0.22602395735219308,0.0,0.23143102041612373,0.0,11.409339128888268
Uttar Pradesh,Muzaffarnagar,251301,12,4.25,3.278719262151,0.7714633558002353,12,2.823529411764706,0,0.0,0.0,0.23063608093198806,0.0,0.22449579560898128,0.0,11.408998340139268
Uttar Pradesh,Mirzapur,231314,12,5.833333333333333,4.987864059774271,0.8550624102470179,14,2.4,0,0.0,0.0,0.2729850762345624,0.0,0.16069172738327078,0.0,11.403386834702287
Maharashtra,Yavatmal,445110,10,2.7,2.0027758514399734,0.7417688338666567,8,2.962962962962963,0,0.0,0.0,0.21559364799779945,0.0,0.2455012501688859,0.0,11.377834443311702
West Bengal,Murshidabad,742232,11,5.181818181818182,4.308553859897351,0.8314753062959801,13,2.5087719298245617,0,0.0,0.0,0.26103649426752945,0.0,0.17707805484669648,0.0,11.372655924959812
Karnataka,Raichur,584113,11,3.727272727272727,2.9695423583747407,0.7967064863932232,10,2.682926829268293,0,0.0,0.0,0.24342356071843982,0.0,0.20331422824407738,0.0,11.368991386434741
Telangana,K.v. Rangareddy,500090,9,2.5555555555555554,2.0069324297987157,0.7853213855734106,7,2.739130434782609,0,0.0,0.0,0.23765617992294885,0.0,0.2117812167958868,0.0,11.365309733606201
Uttar Pradesh,Bahraich,271845,9,2.5555555555555554,2.0069324297987157,0.7853213855734106,7,2.739130434782609,0,0.0,0.0,0.23765617992294885,0.0,0.2117812167958868,0.0,11.365309733606201
Tamil Nadu,Tirunelveli,627353,9,2.5555555555555554,2.0069324297987157,0.7853213855734106,7,2.739130434782609,0,0.0,0.0,0.23765617992294885,0.0,0.2117812167958868,0.0,11.365309733606201
Chhattisgarh,Jashpur,496334,10,4.5,3.5978388574871505,0.7995197461082557,12,2.6666666666666665,0,0.0,0.0,0.24484868117279468,0.0,0.20086465922908847,0.0,11.36275361976561
Bihar,Bhojpur,841312,9,3.0,2.3979157616563596,0.7993052538854531,8,2.6666666666666665,0,0.0,0.0,0.2447400252771507,0.0,0.20086465922908847,0.0,11.35949394289629
Rajasthan,Sawai Madhopur,322202,11,3.909090909090909,3.207944683268259,0.820637011998857,10,2.558139534883721,0,0.0,0.0,0.2555461107062061,0.0,0.18451521022206968,0.0,11.356687525627576
Karnataka,Belagavi,591122,9,3.7777777777777777,3.032234233110042,0.8026502381761875,10,2.6470588235294117,0,0.0,0.0,0.24643450286368454,0.0,0.1979107671816019,0.0,11.351250429542574
Goa,South Goa,403703,7,2.7142857142857144,2.2146697055682827,0.8159309441567357,7,2.5789473684210527,0,0.0,0.0,0.2531621454058993,0.0,0.18764987901664845,0.0,11.34786194250995
Telangana,Vikarabad,501144,10,4.4,3.6575644598253874,0.8312646499603152,11,2.5,0,0.0,0.0,0.26092978152743246,0.0,0.17575657682545243,0.0,11.343024982332023
Maharashtra,Pune,411015,12,9.5,7.0517567121443365,0.7422901802257197,28,2.9473684210526314,0,0.0,0.0,0.21585774780917982,0.0,0.24315195590889657,0.0,11.338771552453325
Assam,Jorhat,785632,9,4.222222222222222,3.419714088113865,0.809932284026968,11,2.6052631578947367,0,0.0,0.0,0.2501233881934121,0.0,0.19161431308038046,0.0,11.335987907409972
Assam,Karimganj,788781,12,6.5,4.852365870939097,0.7465178262983225,19,2.923076923076923,0,0.0,0.0,0.21799935772156914,0.0,0.23949247831160547,0.0,11.329830297879184
Gujarat,Junagadh,362510,10,2.1,1.5951314818673865,0.7595864199368507,6,2.857142857142857,0,0.0,0.0,0.22461954995067615,0.0,0.2295596105475297,0.0,11.329778709470878
Uttar Pradesh,Ayodhya,224141,8,2.5,1.927248223318863,0.7708992893275453,7,2.8,0,0.0,0.0,0.23035034027905404,0.0,0.2209511251519973,0.0,11.329532711411568
Bihar,Jehanabad,804407,12,6.0,4.572645941803379,0.7621076569672298,17,2.8333333333333335,0,0.0,0.0,0.22589673969717225,0.0,0.22597274163272457,0.0,11.296357023569659
Telangana,Nizamabad,503225,10,3.3,2.584139659108574,0.7830726239722952,9,2.7272727272727275,0,0.0,0.0,0.23651701877917217,0.0,0.2099948710122289,0.0,11.295407983619743
West Bengal,Bankura,722151,11,14.0,10.601886624558858,0.7572776160399185,40,2.857142857142857,0,0.0,0.0,0.22344997302145395,0.0,0.2295596105475297,0.0,11.294691401594212
Uttar Pradesh,Gautam Buddha Nagar,201318,12,3.4166666666666665,2.539088359425425,0.7431478125147586,10,2.926829268292683,0,0.0,0.0,0.21629220087829873,0.0,0.2400577634689106,0.0,11.289921295727174
Gujarat,Surat,395002,12,8.0,6.223124032772665,0.7778905040965831,22,2.75,0,0.0,0.0,0.23389189853437792,0.0,0.21341870043090652,0.0,11.285130964649468
Tripura,West Tripura,799001,12,4.583333333333333,3.2879486097878807,0.7173706057719013,14,3.0545454545454547,0,0.0,0.0,0.20323417271648903,0.0,0.25929801464118696,0.0,11.28298547431841
Tamil Nadu,Villupuram,605751,10,3.1,2.5144029554194813,0.8110977275546714,8,2.5806451612903225,0,0.0,0.0,0.2507137700201772,0.0,0.18790564895624406,0.0,11.279526079730198
Karnataka,Shimoga,577419,7,4.285714285714286,3.683941988065036,0.8595864638818418,10,2.3333333333333335,0,0.0,0.0,0.27527683811389936,0.0,0.15064849442181638,0.0,11.271275031853307
Madhya Pradesh,Damoh,470672,12,5.583333333333333,4.2094770423054895,0.7539361866815802,16,2.865671641791045,0,0.0,0.0,0.22175729626647664,0.0,0.2308444591140271,0.0,11.269608070274842
Maharashtra,Nashik,422012,12,5.583333333333333,4.2094770423054895,0.7539361866815802,16,2.865671641791045,0,0.0,0.0,0.22175729626647664,0.0,0.2308444591140271,0.0,11.269608070274842
Himachal Pradesh,Mandi,175048,7,1.8571428571428572,1.4638501094227998,0.7882269819968922,5,2.692307692307692,0,0.0,0.0,0.23912807562922783,0.0,0.20472744113734015,0.0,11.268391091623638
Punjab,Bathinda,151111,7,1.8571428571428572,1.4638501094227998,0.7882269819968922,5,2.692307692307692,0,0.0,0.0,0.23912807562922783,0.0,0.20472744113734015,0.0,11.268391091623638
Maharashtra,Jalgaon,424202,12,4.166666666666667,3.128558579902059,0.7508540591764942,12,2.88,0,0.0,0.0,0.22019597474078983,0.0,0.23300300470574262,0.0,11.265939336338548
Punjab,Fazilka,152121,10,3.7,2.907843798341919,0.7859037292815997,10,2.7027027027027026,0,0.0,0.0,0.23795117932366916,0.0,0.20629343380284762,0.0,11.264404055767027
Gujarat,Morbi,363670,11,3.090909090909091,2.3001976199685736,0.7441815829310091,9,2.911764705882353,0,0.0,0.0,0.21681588070687385,0.0,0.2377883098226709,0.0,11.260242617659632
Gujarat,Mahesana,384212,11,3.090909090909091,2.3001976199685736,0.7441815829310091,9,2.911764705882353,0,0.0,0.0,0.21681588070687385,0.0,0.2377883098226709,0.0,11.260242617659632
Maharashtra,Buldhana,443402,12,6.333333333333333,4.996968778139101,0.7889950702324896,17,2.6842105263157894,0,0.0,0.0,0.23951716812909554,0.0,0.2035076152715765,0.0,11.255667349304396
Gujarat,Rajkot,360330,11,2.8181818181818183,2.1362669223756576,0.7580301982623301,8,2.8387096774193545,0,0.0,0.0,0.22383121059899133,0.0,0.22678267977477728,0.0,11.250589913465287
Gujarat,Bhavnagar,364510,11,4.363636363636363,3.3844564489065974,0.7756046028744287,12,2.75,0,0.0,0.0,0.23273392347401653,0.0,0.21341870043090652,0.0,11.250391712838628
Chhattisgarh,Gariyaband,493888,12,4.75,3.695820735518825,0.778067523267121,13,2.736842105263158,0,0.0,0.0,0.23398157160629462,0.0,0.21143648339904053,0.0,11.24817681616965
Tamil Nadu,Karur,639110,11,7.636363636363637,5.9206879207187955,0.775328180094128,21,2.75,0,0.0,0.0,0.2325938952511862,0.0,0.21341870043090652,0.0,11.246190866153718
Rajasthan,Sikar,332027,12,4.333333333333333,3.1430539096216403,0.7253201329896094,13,3.0,0,0.0,0.0,0.20726118585710673,0.0,0.2510808240363606,0.0,11.239452056440413
Rajasthan,Nagaur,341319,12,5.833333333333333,4.725815626252609,0.8101398216433044,15,2.5714285714285716,0,0.0,0.0,0.2502285210755661,0.0,0.1865171835698679,0.0,11.237199303664342
Jammu and Kashmir,Rajouri,185233,12,3.6666666666666665,3.0550504633038935,0.8331955809010619,9,2.4545454545454546,0,0.0,0.0,0.2619079383484684,0.0,0.16890891798809715,0.0,11.235416510215995
Chhattisgarh,Koriya,497335,12,7.416666666666667,6.41671585970911,0.8651751720956103,17,2.292134831460674,0,0.0,0.0,0.2781079248942289,0.0,0.14444200214226585,0.0,11.232077789672184
Telangana,Narayanpet,509407,12,3.5833333333333335,2.7455197664338145,0.7661915627257156,10,2.7906976744186047,0,0.0,0.0,0.2279655346964311,0.0,0.2195497438085386,0.0,11.229960917063705
Tamil Nadu,Kallakurichi,606203,10,1.7,1.2516655570345727,0.7362738570791605,5,2.9411764705882355,0,0.0,0.0,0.21281004299531023,0.0,0.24221914789390084,0.0,11.228684247737323
Tamil Nadu,Tirunelveli,627417,10,1.7,1.2516655570345725,0.7362738570791603,5,2.9411764705882355,0,0.0,0.0,0.21281004299531012,0.0,0.24221914789390084,0.0,11.228684247737322
Gujarat,Junagadh,362110,10,1.7,1.2516655570345725,0.7362738570791603,5,2.9411764705882355,0,0.0,0.0,0.21281004299531012,0.0,0.24221914789390084,0.0,11.228684247737322
Maharashtra,Bhandara,441904,10,3.5,2.6352313834736494,0.7529232524210426,10,2.857142857142857,0,0.0,0.0,0.22124417146470474,0.0,0.2295596105475297,0.0,11.228517354891737
Punjab,Muktsar,152107,11,4.0,2.8982753492378874,0.7245688373094719,12,3.0,0,0.0,0.0,0.20688060000671002,0.0,0.2510808240363606,0.0,11.228034480928512
Telangana,Jagitial,505452,11,3.272727272727273,2.5334130768948477,0.7740984401623145,9,2.75,0,0.0,0.0,0.23197094262402573,0.0,0.21341870043090652,0.0,11.227502287338902
West Bengal,Paschim Medinipur,721102,12,5.75,4.413306326018253,0.7675315349596962,16,2.782608695652174,0,0.0,0.0,0.22864432799401013,0.0,0.21833115133596573,0.0,11.225952866539618
Uttar Pradesh,Azamgarh,276203,12,11.0,8.559949022787885,0.7781771838898077,30,2.727272727272727,0,0.0,0.0,0.2340371226795187,0.0,0.20999487101222883,0.0,11.221011100630138
Bihar,Siwan,841240,12,5.75,4.807664335582962,0.8361155366231239,14,2.4347826086956523,0,0.0,0.0,0.2633871080828109,0.0,0.16593167501533398,0.0,11.220246742791007
West Bengal,South Twenty Four Parganas,743374,12,4.083333333333333,3.2039275140289165,0.784635309558102,11,2.6938775510204085,0,0.0,0.0,0.23730863257158488,0.0,0.20496393798886586,0.0,11.218537736924864
